"score","seed","alg","task","real"
18770,66277,"Gianduja2E","Beacon Dec","simulation"
19806,61464,"Gianduja2E","Beacon Dec","simulation"
11362,43039,"Gianduja2E","Beacon Dec","simulation"
11422,92123,"Gianduja2E","Beacon Dec","simulation"
11432,77088,"Gianduja2E","Beacon Dec","simulation"
11392,52577,"Gianduja2E","Beacon Dec","simulation"
11399,70407,"Gianduja2E","Beacon Dec","simulation"
19272,69179,"Gianduja2E","Beacon Dec","simulation"
18911,82028,"Gianduja2E","Beacon Dec","simulation"
11362,45716,"Gianduja2E","Beacon Dec","simulation"
11362,9989,"Gianduja2E","Beacon Dec","simulation"
18949,39975,"Gianduja2E","Beacon Dec","simulation"
19189,45670,"Gianduja2E","Beacon Dec","simulation"
18021,35842,"Gianduja2E","Beacon Dec","simulation"
19060,85831,"Gianduja2E","Beacon Dec","simulation"
18150,96278,"Gianduja2E","Beacon Dec","simulation"
13342,80536,"Gianduja2E","Beacon Dec","simulation"
12620,87372,"Gianduja2E","Beacon Dec","simulation"
19233,99892,"Gianduja2E","Beacon Dec","simulation"
11569,89604,"Gianduja2E","Beacon Dec","simulation"
13331,83114,"Gianduja2E","Beacon Dec","simulation"
14248,6497,"Gianduja2E","Beacon Dec","simulation"
11628,92972,"Gianduja2E","Beacon Dec","simulation"
14904,11535,"Gianduja2E","Beacon Dec","simulation"
13233,92749,"Gianduja2E","Beacon Dec","simulation"
15928,82858,"Gianduja2E","Beacon Dec","simulation"
13610,15932,"Gianduja2E","Beacon Dec","simulation"
11560,61397,"Gianduja2E","Beacon Dec","simulation"
16169,78113,"Gianduja2E","Beacon Dec","simulation"
12385,30010,"Gianduja2E","Beacon Dec","simulation"
13290,48677,"Gianduja2E","Beacon Dec","simulation"
20793,40027,"Gianduja2E","Beacon Dec","simulation"
9655,55937,"Gianduja2E","Beacon Dec","simulation"
20210,79284,"Gianduja2E","Beacon Dec","simulation"
16493,37609,"Gianduja2E","Beacon Dec","simulation"
