"score","seed","alg","task","real"
3495,33507,"Gianduja2E","Beacon AggregationPR","simulation"
10538,84383,"Gianduja2E","Beacon AggregationPR","simulation"
6748,21087,"Gianduja2E","Beacon AggregationPR","simulation"
9862,12499,"Gianduja2E","Beacon AggregationPR","simulation"
6226,24034,"Gianduja2E","Beacon AggregationPR","simulation"
11606,88644,"Gianduja2E","Beacon AggregationPR","simulation"
9426,23820,"Gianduja2E","Beacon AggregationPR","simulation"
12411,71629,"Gianduja2E","Beacon AggregationPR","simulation"
4936,7732,"Gianduja2E","Beacon AggregationPR","simulation"
6074,19319,"Gianduja2E","Beacon AggregationPR","simulation"
11184,3365,"Gianduja2E","Beacon AggregationPR","simulation"
7870,16774,"Gianduja2E","Beacon AggregationPR","simulation"
6629,31355,"Gianduja2E","Beacon AggregationPR","simulation"
6051,7638,"Gianduja2E","Beacon AggregationPR","simulation"
589,8528,"Gianduja2E","Beacon AggregationPR","simulation"
715,36091,"Gianduja2E","Beacon AggregationPR","simulation"
761,58938,"Gianduja2E","Beacon AggregationPR","simulation"
661,66126,"Gianduja2E","Beacon AggregationPR","simulation"
848,22108,"Gianduja2E","Beacon AggregationPR","simulation"
10667,33965,"Gianduja2E","Beacon AggregationPR","simulation"
7838,97046,"Gianduja2E","Beacon AggregationPR","simulation"
10244,48792,"Gianduja2E","Beacon AggregationPR","simulation"
448,62804,"Gianduja2E","Beacon AggregationPR","simulation"
830,68988,"Gianduja2E","Beacon AggregationPR","simulation"
824,98128,"EvoCom2","Beacon AggregationPR","simulation"
6370,78246,"EvoCom2","Beacon AggregationPR","simulation"
278,5081,"EvoCom2","Beacon AggregationPR","simulation"
588,51028,"EvoCom2","Beacon AggregationPR","simulation"
5285,28832,"EvoCom2","Beacon AggregationPR","simulation"
3979,37383,"EvoCom2","Beacon AggregationPR","simulation"
822,34385,"EvoCom2","Beacon AggregationPR","simulation"
4065,96043,"EvoCom2","Beacon AggregationPR","simulation"
628,95415,"EvoCom2","Beacon AggregationPR","simulation"
682,9221,"EvoCom2","Beacon AggregationPR","simulation"
8982,16672,"EvoCom2","Beacon AggregationPR","simulation"
8160,14671,"EvoCom2","Beacon AggregationPR","simulation"
