"score","seed","alg","task","real"
11367,36091,"Gianduja3E","Beacon DecPR","simulation"
11438,58938,"Gianduja3E","Beacon DecPR","simulation"
11408,66126,"Gianduja3E","Beacon DecPR","simulation"
15010,22108,"Gianduja3E","Beacon DecPR","simulation"
15906,33965,"Gianduja3E","Beacon DecPR","simulation"
11255,97046,"Gianduja3E","Beacon DecPR","simulation"
15924,48792,"Gianduja3E","Beacon DecPR","simulation"
15788,62804,"Gianduja3E","Beacon DecPR","simulation"
16481,68988,"Gianduja3E","Beacon DecPR","simulation"
7480,98128,"EvoCom3","Beacon DecPR","simulation"
16344,78246,"EvoCom3","Beacon DecPR","simulation"
16701,5081,"EvoCom3","Beacon DecPR","simulation"
7978,51028,"EvoCom3","Beacon DecPR","simulation"
10422,28832,"EvoCom3","Beacon DecPR","simulation"
6906,37383,"EvoCom3","Beacon DecPR","simulation"
16835,34385,"EvoCom3","Beacon DecPR","simulation"
9078,96043,"EvoCom3","Beacon DecPR","simulation"
7161,95415,"EvoCom3","Beacon DecPR","simulation"
5811,9221,"EvoCom3","Beacon DecPR","simulation"
13978,16672,"EvoCom3","Beacon DecPR","simulation"
9255,14671,"EvoCom3","Beacon DecPR","simulation"
9277,79820,"EvoCom3","Beacon DecPR","simulation"
15205,7583,"EvoCom3","Beacon DecPR","simulation"
14665,58134,"EvoCom3","Beacon DecPR","simulation"
14068,94393,"EvoCom3","Beacon DecPR","simulation"
8615,7548,"EvoCom3","Beacon DecPR","simulation"
9330,19890,"EvoCom3","Beacon DecPR","simulation"
9581,46885,"EvoCom3","Beacon DecPR","simulation"
9456,52388,"EvoCom3","Beacon DecPR","simulation"
15042,87754,"EvoCom3","Beacon DecPR","simulation"
15255,47343,"EvoCom3","Beacon DecPR","simulation"
9237,13478,"EvoCom3","Beacon DecPR","simulation"
14702,17254,"EvoCom3","Beacon DecPR","simulation"
16375,39786,"EvoCom3","Beacon DecPR","simulation"
15092,12071,"EvoCom3","Beacon DecPR","simulation"
13932,82478,"EvoCom3","Beacon DecPR","simulation"
16206,51590,"EvoCom3","Beacon DecPR","simulation"
14088,90271,"EvoCom3","Beacon DecPR","simulation"
9125,21440,"EvoCom3","Beacon DecPR","simulation"
11888,88504,"EvoCom3","Beacon DecPR","simulation"
13417,10126,"EvoCom3","Beacon DecPR","simulation"
12626,72952,"EvoCom3","Beacon DecPR","simulation"
11661,57303,"EvoCom3","Beacon DecPR","simulation"
11393,87190,"EvoCom3","Beacon DecPR","simulation"
11866,74278,"EvoCom3","Beacon DecPR","simulation"
13675,58122,"EvoCom3","Beacon DecPR","simulation"
11785,69996,"EvoCom3","Beacon DecPR","simulation"
12028,62778,"EvoCom3","Beacon DecPR","simulation"
11895,66277,"EvoCom3","Beacon DecPR","simulation"
16727,61464,"EvoCom3","Beacon DecPR","simulation"
6761,43039,"EvoCom3","Beacon DecPR","simulation"
7687,92123,"EvoCom3","Beacon DecPR","simulation"
5956,77088,"EvoCom3","Beacon DecPR","simulation"
7177,52577,"EvoCom3","Beacon DecPR","simulation"
6368,70407,"EvoCom3","Beacon DecPR","simulation"
16528,69179,"EvoCom3","Beacon DecPR","simulation"
16369,82028,"EvoCom3","Beacon DecPR","simulation"
6180,45716,"EvoCom3","Beacon DecPR","simulation"
5341,9989,"EvoCom3","Beacon DecPR","simulation"
13463,39975,"EvoCom3","Beacon DecPR","simulation"
14341,45670,"EvoCom3","Beacon DecPR","simulation"
12993,35842,"EvoCom3","Beacon DecPR","simulation"
12711,85831,"EvoCom3","Beacon DecPR","simulation"
12137,96278,"EvoCom3","Beacon DecPR","simulation"
12318,80536,"EvoCom3","Beacon DecPR","simulation"
11424,87372,"EvoCom3","Beacon DecPR","simulation"
12900,99892,"EvoCom3","Beacon DecPR","simulation"
11175,89604,"EvoCom3","Beacon DecPR","simulation"
11908,83114,"EvoCom3","Beacon DecPR","simulation"
16356,6497,"EvoCom3","Beacon DecPR","simulation"
17776,92972,"EvoCom3","Beacon DecPR","simulation"
17219,11535,"EvoCom3","Beacon DecPR","simulation"
16657,92749,"EvoCom3","Beacon DecPR","simulation"
5968,82858,"EvoCom3","Beacon DecPR","simulation"
7043,15932,"EvoCom3","Beacon DecPR","simulation"
5576,61397,"EvoCom3","Beacon DecPR","simulation"
16091,78113,"EvoCom3","Beacon DecPR","simulation"
15807,30010,"EvoCom3","Beacon DecPR","simulation"
5408,48677,"EvoCom3","Beacon DecPR","simulation"
15600,40027,"EvoCom3","Beacon DecPR","simulation"
7978,55937,"EvoCom3","Beacon DecPR","simulation"
16850,79284,"EvoCom3","Beacon DecPR","simulation"
8852,37609,"EvoCom3","Beacon DecPR","simulation"
7290,10327,"EvoCom3","Beacon DecPR","simulation"
6798,42676,"EvoCom3","Beacon DecPR","simulation"
14978,33507,"EvoCom3","Beacon DecPR","simulation"
7552,84383,"EvoCom3","Beacon DecPR","simulation"
8381,21087,"EvoCom3","Beacon DecPR","simulation"
15268,12499,"EvoCom3","Beacon DecPR","simulation"
12950,24034,"EvoCom3","Beacon DecPR","simulation"
12619,88644,"EvoCom3","Beacon DecPR","simulation"
14501,23820,"EvoCom3","Beacon DecPR","simulation"
10401,71629,"EvoCom3","Beacon DecPR","simulation"
16352,7732,"EvoCom3","Beacon DecPR","simulation"
15864,19319,"EvoCom3","Beacon DecPR","simulation"
11345,3365,"EvoCom3","Beacon DecPR","simulation"
12187,16774,"EvoCom3","Beacon DecPR","simulation"
15347,31355,"EvoCom3","Beacon DecPR","simulation"
13004,7638,"EvoCom3","Beacon DecPR","simulation"
16328,8528,"EvoCom3","Beacon DecPR","simulation"
15771,36091,"EvoCom3","Beacon DecPR","simulation"
15642,58938,"EvoCom3","Beacon DecPR","simulation"
16833,66126,"EvoCom3","Beacon DecPR","simulation"
6373,22108,"EvoCom3","Beacon DecPR","simulation"
8675,33965,"EvoCom3","Beacon DecPR","simulation"
16823,97046,"EvoCom3","Beacon DecPR","simulation"
8337,48792,"EvoCom3","Beacon DecPR","simulation"
7121,62804,"EvoCom3","Beacon DecPR","simulation"
6096,68988,"EvoCom3","Beacon DecPR","simulation"
