"score","seed","alg","task","real"
22531,16672,"Gianduja3PR","Beacon Stop","simulation"
22194,9221,"Gianduja3PR","Beacon Stop","simulation"
17966,14671,"Gianduja3PR","Beacon Stop","simulation"
15179,7550,"Gianduja3PR","Beacon Stop","simulation"
14712,96043,"Gianduja3PR","Beacon Stop","simulation"
19225,58134,"Gianduja3PR","Beacon Stop","simulation"
22398,98128,"Gianduja3EPR","Beacon Stop","simulation"
22780,78246,"Gianduja3EPR","Beacon Stop","simulation"
22715,5081,"Gianduja3EPR","Beacon Stop","simulation"
22201,51028,"Gianduja3EPR","Beacon Stop","simulation"
22261,28832,"Gianduja3EPR","Beacon Stop","simulation"
22374,37383,"Gianduja3EPR","Beacon Stop","simulation"
23156,34385,"Gianduja3EPR","Beacon Stop","simulation"
22030,7583,"Gianduja3EPR","Beacon Stop","simulation"
22291,95415,"Gianduja3EPR","Beacon Stop","simulation"
22592,16672,"Gianduja3EPR","Beacon Stop","simulation"
22194,9221,"Gianduja3EPR","Beacon Stop","simulation"
22380,14671,"Gianduja3EPR","Beacon Stop","simulation"
22452,7550,"Gianduja3EPR","Beacon Stop","simulation"
22057,96043,"Gianduja3EPR","Beacon Stop","simulation"
22612,58134,"Gianduja3EPR","Beacon Stop","simulation"
13819,98128,"EvoCom2PR","Beacon Stop","simulation"
13969,78246,"EvoCom2PR","Beacon Stop","simulation"
15285,5081,"EvoCom2PR","Beacon Stop","simulation"
13616,51028,"EvoCom2PR","Beacon Stop","simulation"
13990,28832,"EvoCom2PR","Beacon Stop","simulation"
14522,37383,"EvoCom2PR","Beacon Stop","simulation"
16545,34385,"EvoCom2PR","Beacon Stop","simulation"
14862,7583,"EvoCom2PR","Beacon Stop","simulation"
17615,95415,"EvoCom2PR","Beacon Stop","simulation"
13860,16672,"EvoCom2PR","Beacon Stop","simulation"
14634,9221,"EvoCom2PR","Beacon Stop","simulation"
12567,14671,"EvoCom2PR","Beacon Stop","simulation"
16401,7550,"EvoCom2PR","Beacon Stop","simulation"
15391,96043,"EvoCom2PR","Beacon Stop","simulation"
