"score","seed","alg","task","real"
20673,94393,"EvoCom3","Beacon Stop","simulation"
21608,7548,"EvoCom3","Beacon Stop","simulation"
18482,19890,"EvoCom3","Beacon Stop","simulation"
20693,46885,"EvoCom3","Beacon Stop","simulation"
20208,52388,"EvoCom3","Beacon Stop","simulation"
18927,87754,"EvoCom3","Beacon Stop","simulation"
21602,47343,"EvoCom3","Beacon Stop","simulation"
19427,13478,"EvoCom3","Beacon Stop","simulation"
21818,17254,"EvoCom3","Beacon Stop","simulation"
20846,39786,"EvoCom3","Beacon Stop","simulation"
20789,12071,"EvoCom3","Beacon Stop","simulation"
18749,82478,"EvoCom3","Beacon Stop","simulation"
20413,51590,"EvoCom3","Beacon Stop","simulation"
18540,90271,"EvoCom3","Beacon Stop","simulation"
19058,21440,"EvoCom3","Beacon Stop","simulation"
21872,88504,"EvoCom3","Beacon Stop","simulation"
20679,10126,"EvoCom3","Beacon Stop","simulation"
20625,72952,"EvoCom3","Beacon Stop","simulation"
19475,57303,"EvoCom3","Beacon Stop","simulation"
19976,87190,"EvoCom3","Beacon Stop","simulation"
20552,74278,"EvoCom3","Beacon Stop","simulation"
20665,58122,"EvoCom3","Beacon Stop","simulation"
19178,69996,"EvoCom3","Beacon Stop","simulation"
19457,62778,"EvoCom3","Beacon Stop","simulation"
20500,66277,"EvoCom3","Beacon Stop","simulation"
20918,61464,"EvoCom3","Beacon Stop","simulation"
20835,43039,"EvoCom3","Beacon Stop","simulation"
20989,92123,"EvoCom3","Beacon Stop","simulation"
20198,77088,"EvoCom3","Beacon Stop","simulation"
19179,52577,"EvoCom3","Beacon Stop","simulation"
20049,70407,"EvoCom3","Beacon Stop","simulation"
20784,69179,"EvoCom3","Beacon Stop","simulation"
19587,82028,"EvoCom3","Beacon Stop","simulation"
19940,45716,"EvoCom3","Beacon Stop","simulation"
19866,9989,"EvoCom3","Beacon Stop","simulation"
21036,39975,"EvoCom3","Beacon Stop","simulation"
