"score","seed","alg","task","real"
22158,69996,"Gianduja3E","Beacon StopPR","simulation"
22094,62778,"Gianduja3E","Beacon StopPR","simulation"
22429,66277,"Gianduja3E","Beacon StopPR","simulation"
22482,61464,"Gianduja3E","Beacon StopPR","simulation"
22312,43039,"Gianduja3E","Beacon StopPR","simulation"
22353,92123,"Gianduja3E","Beacon StopPR","simulation"
21985,77088,"Gianduja3E","Beacon StopPR","simulation"
19025,52577,"Gianduja3E","Beacon StopPR","simulation"
22183,70407,"Gianduja3E","Beacon StopPR","simulation"
22428,69179,"Gianduja3E","Beacon StopPR","simulation"
22339,82028,"Gianduja3E","Beacon StopPR","simulation"
18351,45716,"Gianduja3E","Beacon StopPR","simulation"
22275,9989,"Gianduja3E","Beacon StopPR","simulation"
22580,39975,"Gianduja3E","Beacon StopPR","simulation"
22269,45670,"Gianduja3E","Beacon StopPR","simulation"
22653,35842,"Gianduja3E","Beacon StopPR","simulation"
22514,85831,"Gianduja3E","Beacon StopPR","simulation"
22557,96278,"Gianduja3E","Beacon StopPR","simulation"
21972,80536,"Gianduja3E","Beacon StopPR","simulation"
22284,87372,"Gianduja3E","Beacon StopPR","simulation"
22494,99892,"Gianduja3E","Beacon StopPR","simulation"
22308,89604,"Gianduja3E","Beacon StopPR","simulation"
22168,83114,"Gianduja3E","Beacon StopPR","simulation"
22966,6497,"Gianduja3E","Beacon StopPR","simulation"
21808,92972,"Gianduja3E","Beacon StopPR","simulation"
22101,11535,"Gianduja3E","Beacon StopPR","simulation"
21652,92749,"Gianduja3E","Beacon StopPR","simulation"
22971,82858,"Gianduja3E","Beacon StopPR","simulation"
22874,15932,"Gianduja3E","Beacon StopPR","simulation"
22472,61397,"Gianduja3E","Beacon StopPR","simulation"
17722,78113,"Gianduja3E","Beacon StopPR","simulation"
23005,30010,"Gianduja3E","Beacon StopPR","simulation"
22909,48677,"Gianduja3E","Beacon StopPR","simulation"
22623,40027,"Gianduja3E","Beacon StopPR","simulation"
22096,55937,"Gianduja3E","Beacon StopPR","simulation"
21951,79284,"Gianduja3E","Beacon StopPR","simulation"
20910,37609,"Gianduja3E","Beacon StopPR","simulation"
22211,10327,"Gianduja3E","Beacon StopPR","simulation"
22008,42676,"Gianduja3E","Beacon StopPR","simulation"
22248,33507,"Gianduja3E","Beacon StopPR","simulation"
22120,84383,"Gianduja3E","Beacon StopPR","simulation"
21855,21087,"Gianduja3E","Beacon StopPR","simulation"
22564,12499,"Gianduja3E","Beacon StopPR","simulation"
22335,24034,"Gianduja3E","Beacon StopPR","simulation"
22048,88644,"Gianduja3E","Beacon StopPR","simulation"
22292,23820,"Gianduja3E","Beacon StopPR","simulation"
22166,71629,"Gianduja3E","Beacon StopPR","simulation"
22326,7732,"Gianduja3E","Beacon StopPR","simulation"
22302,19319,"Gianduja3E","Beacon StopPR","simulation"
21827,3365,"Gianduja3E","Beacon StopPR","simulation"
22142,16774,"Gianduja3E","Beacon StopPR","simulation"
22450,31355,"Gianduja3E","Beacon StopPR","simulation"
22109,7638,"Gianduja3E","Beacon StopPR","simulation"
22298,8528,"Gianduja3E","Beacon StopPR","simulation"
22571,36091,"Gianduja3E","Beacon StopPR","simulation"
22310,58938,"Gianduja3E","Beacon StopPR","simulation"
22595,66126,"Gianduja3E","Beacon StopPR","simulation"
22148,22108,"Gianduja3E","Beacon StopPR","simulation"
22109,33965,"Gianduja3E","Beacon StopPR","simulation"
22423,97046,"Gianduja3E","Beacon StopPR","simulation"
22020,48792,"Gianduja3E","Beacon StopPR","simulation"
22208,62804,"Gianduja3E","Beacon StopPR","simulation"
22060,68988,"Gianduja3E","Beacon StopPR","simulation"
14234,98128,"EvoCom3","Beacon StopPR","simulation"
10925,78246,"EvoCom3","Beacon StopPR","simulation"
11661,5081,"EvoCom3","Beacon StopPR","simulation"
12542,51028,"EvoCom3","Beacon StopPR","simulation"
12593,28832,"EvoCom3","Beacon StopPR","simulation"
12806,37383,"EvoCom3","Beacon StopPR","simulation"
12333,34385,"EvoCom3","Beacon StopPR","simulation"
13420,96043,"EvoCom3","Beacon StopPR","simulation"
12376,95415,"EvoCom3","Beacon StopPR","simulation"
14076,9221,"EvoCom3","Beacon StopPR","simulation"
13354,16672,"EvoCom3","Beacon StopPR","simulation"
14903,14671,"EvoCom3","Beacon StopPR","simulation"
13024,79820,"EvoCom3","Beacon StopPR","simulation"
13833,7583,"EvoCom3","Beacon StopPR","simulation"
12834,58134,"EvoCom3","Beacon StopPR","simulation"
13682,94393,"EvoCom3","Beacon StopPR","simulation"
15269,7548,"EvoCom3","Beacon StopPR","simulation"
14635,19890,"EvoCom3","Beacon StopPR","simulation"
15986,46885,"EvoCom3","Beacon StopPR","simulation"
14386,52388,"EvoCom3","Beacon StopPR","simulation"
11081,87754,"EvoCom3","Beacon StopPR","simulation"
11263,47343,"EvoCom3","Beacon StopPR","simulation"
13677,13478,"EvoCom3","Beacon StopPR","simulation"
10978,17254,"EvoCom3","Beacon StopPR","simulation"
11046,39786,"EvoCom3","Beacon StopPR","simulation"
11364,12071,"EvoCom3","Beacon StopPR","simulation"
11947,82478,"EvoCom3","Beacon StopPR","simulation"
11180,51590,"EvoCom3","Beacon StopPR","simulation"
11496,90271,"EvoCom3","Beacon StopPR","simulation"
12591,21440,"EvoCom3","Beacon StopPR","simulation"
12314,88504,"EvoCom3","Beacon StopPR","simulation"
12211,10126,"EvoCom3","Beacon StopPR","simulation"
12304,72952,"EvoCom3","Beacon StopPR","simulation"
13717,57303,"EvoCom3","Beacon StopPR","simulation"
13296,87190,"EvoCom3","Beacon StopPR","simulation"
13753,74278,"EvoCom3","Beacon StopPR","simulation"
14554,58122,"EvoCom3","Beacon StopPR","simulation"
14155,69996,"EvoCom3","Beacon StopPR","simulation"
15172,62778,"EvoCom3","Beacon StopPR","simulation"
11293,66277,"EvoCom3","Beacon StopPR","simulation"
15415,61464,"EvoCom3","Beacon StopPR","simulation"
14560,43039,"EvoCom3","Beacon StopPR","simulation"
14245,92123,"EvoCom3","Beacon StopPR","simulation"
15600,77088,"EvoCom3","Beacon StopPR","simulation"
15932,52577,"EvoCom3","Beacon StopPR","simulation"
16342,70407,"EvoCom3","Beacon StopPR","simulation"
14142,69179,"EvoCom3","Beacon StopPR","simulation"
15651,82028,"EvoCom3","Beacon StopPR","simulation"
15681,45716,"EvoCom3","Beacon StopPR","simulation"
15392,9989,"EvoCom3","Beacon StopPR","simulation"
11866,39975,"EvoCom3","Beacon StopPR","simulation"
11530,45670,"EvoCom3","Beacon StopPR","simulation"
10971,35842,"EvoCom3","Beacon StopPR","simulation"
11439,85831,"EvoCom3","Beacon StopPR","simulation"
10560,96278,"EvoCom3","Beacon StopPR","simulation"
12553,80536,"EvoCom3","Beacon StopPR","simulation"
12559,87372,"EvoCom3","Beacon StopPR","simulation"
11592,99892,"EvoCom3","Beacon StopPR","simulation"
12415,89604,"EvoCom3","Beacon StopPR","simulation"
12112,83114,"EvoCom3","Beacon StopPR","simulation"
11413,6497,"EvoCom3","Beacon StopPR","simulation"
11982,92972,"EvoCom3","Beacon StopPR","simulation"
11318,11535,"EvoCom3","Beacon StopPR","simulation"
11869,92749,"EvoCom3","Beacon StopPR","simulation"
13888,82858,"EvoCom3","Beacon StopPR","simulation"
14016,15932,"EvoCom3","Beacon StopPR","simulation"
12968,61397,"EvoCom3","Beacon StopPR","simulation"
11036,78113,"EvoCom3","Beacon StopPR","simulation"
12440,30010,"EvoCom3","Beacon StopPR","simulation"
12401,48677,"EvoCom3","Beacon StopPR","simulation"
13900,40027,"EvoCom3","Beacon StopPR","simulation"
14183,55937,"EvoCom3","Beacon StopPR","simulation"
12837,79284,"EvoCom3","Beacon StopPR","simulation"
14431,37609,"EvoCom3","Beacon StopPR","simulation"
13633,10327,"EvoCom3","Beacon StopPR","simulation"
14779,42676,"EvoCom3","Beacon StopPR","simulation"
12587,33507,"EvoCom3","Beacon StopPR","simulation"
14261,84383,"EvoCom3","Beacon StopPR","simulation"
13384,21087,"EvoCom3","Beacon StopPR","simulation"
13365,12499,"EvoCom3","Beacon StopPR","simulation"
13467,24034,"EvoCom3","Beacon StopPR","simulation"
13709,88644,"EvoCom3","Beacon StopPR","simulation"
13622,23820,"EvoCom3","Beacon StopPR","simulation"
13919,71629,"EvoCom3","Beacon StopPR","simulation"
12187,7732,"EvoCom3","Beacon StopPR","simulation"
13213,19319,"EvoCom3","Beacon StopPR","simulation"
14278,3365,"EvoCom3","Beacon StopPR","simulation"
13973,16774,"EvoCom3","Beacon StopPR","simulation"
13408,31355,"EvoCom3","Beacon StopPR","simulation"
13101,7638,"EvoCom3","Beacon StopPR","simulation"
12298,8528,"EvoCom3","Beacon StopPR","simulation"
12703,36091,"EvoCom3","Beacon StopPR","simulation"
12862,58938,"EvoCom3","Beacon StopPR","simulation"
11925,66126,"EvoCom3","Beacon StopPR","simulation"
13548,22108,"EvoCom3","Beacon StopPR","simulation"
13104,33965,"EvoCom3","Beacon StopPR","simulation"
12421,97046,"EvoCom3","Beacon StopPR","simulation"
13626,48792,"EvoCom3","Beacon StopPR","simulation"
13708,62804,"EvoCom3","Beacon StopPR","simulation"
14169,68988,"EvoCom3","Beacon StopPR","simulation"
